,customer_id,snapshot,total_order_value,total_orders_placed,historic_avg_order_value,total_discounts,total_orders_returned,unique_products_ordered,total_discount_value,total_returns_value,snapshot_order_value,snapshot_orders_placed,snapshot_avg_order_value,snapshot_total_discounts,snapshot_orders_returned,snapshot_unique_products_ordered,snapshot_discount_value,snapshot_returns_value,customer_age,customer_churned
2808,12865.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,-20.16,1,-20.16,0,1,1,0.0,20.16,0,1
2809,12865.0,2011-02-01,-20.16,1,-20.16,0,1,1,0.0,20.16,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2810,12865.0,2011-10-01,961.2199999999996,2,480.6099999999998,0,1,59,0.0,20.16,586.8499999999999,1,586.8499999999999,0,0,37,0.0,0.0,333,1
2811,12865.0,2011-12-01,1548.07,3,516.0233333333333,0,1,87,0.0,20.16,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2812,12888.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2813,12888.0,2011-04-01,272.76,1,272.76,0,0,4,0.0,0.0,41.010000000000005,3,13.670000000000002,0,2,3,0.0,40.349999999999994,41,1
2814,12888.0,2011-06-01,313.77,4,78.4425,0,2,4,0.0,40.349999999999994,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2815,12908.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,-72.0,2,-36.0,0,1,1,0.0,390.0,0,1
2816,12908.0,2011-02-01,-72.0,2,-36.0,0,1,1,0.0,390.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2817,12908.0,2011-08-01,360.0,3,120.0,0,1,1,0.0,390.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2818,12908.0,2011-12-01,246.0,4,61.5,0,2,2,0.0,504.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2819,12915.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,199.65,1,199.65,0,0,13,0.0,0.0,0,1
2820,12915.0,2011-02-01,199.65,1,199.65,0,0,13,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2821,12915.0,2011-08-01,363.65000000000003,2,181.82500000000002,0,0,19,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2822,12929.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2823,12929.0,2011-04-01,117.85,1,117.85,0,0,8,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2824,12929.0,2011-10-01,105.1,2,52.55,0,1,8,0.0,12.75,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2825,12949.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2826,12949.0,2011-06-01,2226.500000000001,5,445.3000000000002,0,2,108,0.0,24.2,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2827,12949.0,2011-10-01,3425.2200000000025,9,380.58000000000027,0,2,145,0.0,24.2,717.8,1,717.8,0,0,36,0.0,0.0,222,1
2828,12949.0,2011-12-01,4143.020000000002,10,414.30200000000025,0,2,168,0.0,24.2,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2829,12955.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2830,12955.0,2011-04-01,473.81999999999994,1,473.81999999999994,0,0,23,0.0,0.0,223.59999999999997,2,111.79999999999998,0,0,10,0.0,0.0,64,0
2831,12955.0,2011-06-01,697.4199999999998,3,232.47333333333327,0,0,27,0.0,0.0,643.5999999999999,4,160.89999999999998,0,2,25,0.0,5.9,124,0
2832,12955.0,2011-08-01,1341.0200000000002,7,191.57428571428574,0,2,42,0.0,5.9,479.44,2,239.72,0,1,18,0.0,17.0,175,0
2833,12955.0,2011-10-01,1820.4600000000003,9,202.27333333333337,0,3,42,0.0,22.9,2106.580000000001,3,702.1933333333336,0,0,59,0.0,0.0,251,0
2834,12955.0,2011-12-01,3927.0399999999986,12,327.2533333333332,0,3,81,0.0,22.9,807.2200000000001,2,403.61000000000007,0,0,19,0.0,0.0,266,1
2835,13040.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2836,13040.0,2011-12-01,303.25,1,303.25,0,0,21,0.0,0.0,373.74000000000007,1,373.74000000000007,0,0,22,0.0,0.0,25,1
2837,13092.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,185.45,1,185.45,0,0,7,0.0,0.0,0,0
2838,13092.0,2011-02-01,185.45,1,185.45,0,0,7,0.0,0.0,92.19999999999999,2,46.099999999999994,0,1,6,0.0,18.0,98,0
2839,13092.0,2011-04-01,277.65000000000003,3,92.55000000000001,0,1,10,0.0,18.0,144.1,2,72.05,0,0,8,0.0,0.0,148,1
2840,13092.0,2011-06-01,421.75000000000006,5,84.35000000000001,0,1,15,0.0,18.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2841,13092.0,2011-10-01,459.83000000000004,6,76.63833333333334,0,1,19,0.0,18.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2842,13103.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2843,13103.0,2011-12-01,243.94,1,243.94,0,0,8,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2844,13109.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2845,13109.0,2011-08-01,364.90000000000003,2,182.45000000000002,0,1,24,0.0,4.95,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2846,13109.0,2011-12-01,778.6400000000001,4,194.66000000000003,0,2,41,0.0,7.9,-11.8,1,-11.8,0,1,1,0.0,11.8,155,1
2847,13121.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2848,13121.0,2011-04-01,254.72999999999996,2,127.36499999999998,0,1,50,0.0,29.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2849,13124.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,1256.3200000000004,1,1256.3200000000004,0,0,61,0.0,0.0,0,1
2850,13124.0,2011-02-01,1256.3200000000004,1,1256.3200000000004,0,0,61,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2851,13124.0,2011-06-01,2574.1199999999994,2,1287.0599999999997,0,0,131,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2852,13124.0,2011-10-01,3866.3299999999977,3,1288.776666666666,0,0,186,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2853,13174.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,2108.2700000000023,2,1054.1350000000011,0,0,178,0.0,0.0,53,1
2854,13174.0,2011-02-01,2108.2700000000023,2,1054.1350000000011,0,0,178,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2855,13174.0,2011-12-01,2817.0300000000016,3,939.0100000000006,0,0,228,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2856,13210.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2857,13210.0,2011-10-01,353.47999999999996,1,353.47999999999996,0,0,22,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2858,13242.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2859,13242.0,2011-06-01,104.0,2,52.0,0,0,5,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2860,13242.0,2011-10-01,270.40000000000003,3,90.13333333333334,0,0,12,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2861,13246.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,683.1099999999999,2,341.55499999999995,0,0,35,0.0,0.0,4,0
2862,13246.0,2011-02-01,683.1099999999999,2,341.55499999999995,0,0,35,0.0,0.0,400.45,1,400.45,0,0,23,0.0,0.0,38,0
2863,13246.0,2011-04-01,1083.5600000000004,3,361.1866666666668,0,0,55,0.0,0.0,564.9599999999999,1,564.9599999999999,0,0,34,0.0,0.0,124,0
2864,13246.0,2011-06-01,1648.52,4,412.13,0,0,82,0.0,0.0,212.47,1,212.47,0,0,15,0.0,0.0,154,1
2865,13246.0,2011-08-01,1860.9900000000002,5,372.19800000000004,0,0,89,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2866,13246.0,2011-12-01,1922.1000000000006,7,274.58571428571435,0,1,110,0.0,65.2,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2867,13270.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,590.0,1,590.0,0,0,1,0.0,0.0,0,1
2868,13270.0,2011-02-01,590.0,1,590.0,0,0,1,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2869,13369.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,263.75,2,131.875,0,1,14,0.0,44.53,11,1
2870,13369.0,2011-02-01,263.75,2,131.875,0,1,14,0.0,44.53,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2871,13379.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2872,13379.0,2011-08-01,136.29,1,136.29,0,0,13,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2873,13379.0,2011-12-01,572.5599999999996,3,190.8533333333332,0,0,85,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2874,13435.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2875,13435.0,2011-08-01,443.72,1,443.72,0,0,21,0.0,0.0,1518.0500000000002,4,379.51250000000005,0,1,27,0.0,11.25,114,0
2876,13435.0,2011-10-01,1961.7700000000002,5,392.35400000000004,0,1,45,0.0,11.25,1394.5700000000004,2,697.2850000000002,0,0,28,0.0,0.0,165,0
2877,13435.0,2011-12-01,3356.3399999999992,7,479.4771428571427,0,1,65,0.0,11.25,438.15000000000003,2,219.07500000000002,0,1,14,0.0,4.15,184,1
2878,13439.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2879,13439.0,2011-04-01,283.71000000000004,1,283.71000000000004,0,0,54,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2880,13450.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2881,13450.0,2011-06-01,678.54,2,339.27,0,0,21,0.0,0.0,440.64,1,440.64,0,0,14,0.0,0.0,57,0
2882,13450.0,2011-08-01,1119.18,3,373.06,0,0,21,0.0,0.0,608.0999999999999,2,304.04999999999995,0,0,23,0.0,0.0,129,0
2883,13450.0,2011-10-01,1727.2800000000007,5,345.45600000000013,0,0,31,0.0,0.0,316.44,1,316.44,0,0,9,0.0,0.0,192,1
2884,13450.0,2011-12-01,2043.720000000001,6,340.6200000000002,0,0,32,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2885,13492.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2886,13492.0,2011-06-01,315.3,1,315.3,0,0,15,0.0,0.0,954.54,2,477.27,0,0,33,0.0,0.0,78,1
2887,13492.0,2011-08-01,1269.8400000000001,3,423.28000000000003,0,0,38,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2888,13502.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,114.60000000000001,1,114.60000000000001,0,0,4,0.0,0.0,0,0
2889,13502.0,2011-02-01,114.60000000000001,1,114.60000000000001,0,0,4,0.0,0.0,74.56,1,74.56,0,0,5,0.0,0.0,49,1
2890,13502.0,2011-04-01,189.16000000000003,2,94.58000000000001,0,0,9,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2891,13502.0,2011-12-01,292.0,3,97.33333333333333,0,0,17,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2892,13516.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2893,13516.0,2011-06-01,146.0,1,146.0,0,0,7,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2894,13516.0,2011-10-01,620.41,2,310.205,0,0,37,0.0,0.0,769.0,1,769.0,0,0,6,0.0,0.0,217,1
2895,13516.0,2011-12-01,1389.41,3,463.1366666666667,0,0,43,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2896,13562.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2897,13562.0,2011-06-01,603.27,1,603.27,0,0,24,0.0,0.0,606.4600000000002,1,606.4600000000002,0,0,29,0.0,0.0,104,0
2898,13562.0,2011-08-01,1209.7299999999998,2,604.8649999999999,0,0,44,0.0,0.0,589.6,1,589.6,0,0,29,0.0,0.0,164,1
2899,13562.0,2011-10-01,1799.3299999999986,3,599.7766666666662,0,0,51,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2900,13589.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2901,13589.0,2011-08-01,147.0,1,147.0,0,0,9,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2902,13589.0,2011-12-01,379.65000000000003,2,189.82500000000002,0,0,21,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2903,13594.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2904,13594.0,2011-12-01,396.97,1,396.97,0,0,26,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2905,13651.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2906,13651.0,2011-12-01,94.19999999999999,2,47.099999999999994,0,0,6,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2907,13670.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2908,13670.0,2011-10-01,349.69999999999993,1,349.69999999999993,0,0,25,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2909,13672.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,2,0.0,0,1,3,0.0,62.13,1,0
2910,13672.0,2011-02-01,0.0,2,0.0,0,1,3,0.0,62.13,-71.46,4,-17.865,0,3,5,0.0,195.72,32,1
2911,13672.0,2011-04-01,-71.45999999999998,6,-11.909999999999997,0,4,5,0.0,257.85,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2912,13685.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2913,13685.0,2011-12-01,1934.4500000000012,3,644.8166666666671,0,0,16,0.0,0.0,1184.99,4,296.2475,0,0,13,0.0,0.0,58,1
2914,13699.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2915,13699.0,2011-08-01,308.58000000000004,1,308.58000000000004,0,0,14,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2916,13711.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2917,13711.0,2011-06-01,252.06,2,126.03,0,0,11,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2918,13803.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2919,13803.0,2011-04-01,277.07,1,277.07,0,0,17,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2920,13816.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2921,13816.0,2011-12-01,555.0399999999998,4,138.75999999999996,0,2,27,0.0,16.63,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2922,13845.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2923,13845.0,2011-12-01,312.98,1,312.98,0,0,9,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2924,13867.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2925,13867.0,2011-06-01,138.85,1,138.85,0,0,8,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2926,13867.0,2011-10-01,592.8399999999999,2,296.41999999999996,0,0,34,0.0,0.0,422.45,1,422.45,0,0,22,0.0,0.0,187,1
2927,13867.0,2011-12-01,1015.2900000000001,3,338.43,0,0,51,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2928,13868.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2929,13868.0,2011-12-01,507.5399999999999,1,507.5399999999999,0,0,32,0.0,0.0,2685.0,1,2685.0,0,0,1,0.0,0.0,31,1
2930,13869.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,897.8099999999997,2,448.90499999999986,0,0,64,0.0,0.0,44,0
2931,13869.0,2011-02-01,897.8099999999997,2,448.90499999999986,0,0,64,0.0,0.0,687.1500000000001,1,687.1500000000001,0,0,67,0.0,0.0,95,1
2932,13869.0,2011-04-01,1584.9599999999998,3,528.3199999999999,0,0,122,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2933,13869.0,2011-10-01,3104.9500000000016,4,776.2375000000004,0,0,235,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2934,13881.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2935,13881.0,2011-04-01,1699.2400000000002,2,849.6200000000001,0,0,17,0.0,0.0,1870.2200000000003,2,935.1100000000001,0,0,30,0.0,0.0,98,0
2936,13881.0,2011-06-01,3569.4599999999987,4,892.3649999999997,0,0,40,0.0,0.0,2143.94,5,428.788,0,1,26,0.0,68.0,170,0
2937,13881.0,2011-08-01,5713.399999999999,9,634.8222222222221,0,1,46,0.0,68.0,3942.78,4,985.695,0,0,39,0.0,0.0,240,0
2938,13881.0,2011-10-01,9656.180000000004,13,742.7830769230773,0,1,65,0.0,68.0,6764.219999999999,8,845.5274999999999,0,1,24,0.0,102.0,300,0
2939,13881.0,2011-12-01,16420.400000000005,21,781.9238095238097,0,2,72,0.0,170.0,569.12,1,569.12,0,0,5,0.0,0.0,308,1
2940,13893.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2941,13893.0,2011-04-01,821.0999999999999,1,821.0999999999999,0,0,21,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2942,13934.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2943,13934.0,2011-04-01,922.0999999999999,1,922.0999999999999,0,0,31,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2944,13959.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,214.74,1,214.74,0,0,16,0.0,0.0,0,0
2945,13959.0,2011-02-01,214.74,1,214.74,0,0,16,0.0,0.0,122.7,1,122.7,0,0,18,0.0,0.0,81,1
2946,13959.0,2011-04-01,337.44,2,168.72,0,0,31,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2947,13959.0,2011-10-01,598.1999999999999,3,199.39999999999998,0,0,79,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2948,13989.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2949,13989.0,2011-06-01,896.6699999999998,1,896.6699999999998,0,0,23,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2950,13989.0,2011-12-01,1266.0799999999997,2,633.0399999999998,0,0,33,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2951,14050.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2952,14050.0,2011-10-01,485.98,1,485.98,0,0,37,0.0,0.0,260.38,1,260.38,0,0,17,0.0,0.0,75,1
2953,14050.0,2011-12-01,746.3600000000004,2,373.1800000000002,0,0,49,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2954,14083.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,459.8899999999997,3,153.29666666666657,0,0,87,0.0,0.0,17,0
2955,14083.0,2011-02-01,459.8899999999997,3,153.29666666666657,0,0,87,0.0,0.0,14.399999999999999,1,14.399999999999999,0,0,1,0.0,0.0,98,0
2956,14083.0,2011-04-01,474.2899999999997,4,118.57249999999992,0,0,87,0.0,0.0,15.18,1,15.18,0,0,2,0.0,0.0,172,0
2957,14083.0,2011-06-01,489.4699999999997,5,97.89399999999993,0,0,89,0.0,0.0,41.60000000000001,1,41.60000000000001,0,0,3,0.0,0.0,238,0
2958,14083.0,2011-08-01,531.0699999999996,6,88.5116666666666,0,0,91,0.0,0.0,17.85,1,17.85,0,0,1,0.0,0.0,245,1
2959,14083.0,2011-10-01,548.9199999999996,7,78.4171428571428,0,0,92,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2960,14185.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,197.65,1,197.65,0,0,3,0.0,0.0,0,1
2961,14185.0,2011-02-01,197.65,1,197.65,0,0,3,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2962,14210.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,668.61,2,334.305,0,0,32,0.0,0.0,32,0
2963,14210.0,2011-02-01,668.61,2,334.305,0,0,32,0.0,0.0,308.78,1,308.78,0,0,16,0.0,0.0,75,0
2964,14210.0,2011-04-01,977.3900000000003,3,325.7966666666668,0,0,45,0.0,0.0,622.2600000000001,2,311.13000000000005,0,0,29,0.0,0.0,174,1
2965,14210.0,2011-06-01,1599.6499999999999,5,319.92999999999995,0,0,60,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2966,14210.0,2011-10-01,1900.8899999999999,7,271.55571428571426,0,1,65,0.0,4.95,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2967,14211.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2968,14211.0,2011-04-01,443.0,4,110.75,0,2,25,0.0,22.1,437.8400000000001,4,109.46000000000002,0,1,22,0.0,6.95,88,1
2969,14211.0,2011-06-01,880.8399999999998,8,110.10499999999998,0,3,44,0.0,29.05,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2970,14211.0,2011-10-01,1310.0399999999997,10,131.00399999999996,0,3,57,0.0,29.05,898.2599999999998,3,299.4199999999999,0,1,43,0.0,3.75,242,1
2971,14211.0,2011-12-01,2208.300000000001,13,169.86923076923085,0,4,87,0.0,32.800000000000004,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2972,14218.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2973,14218.0,2011-12-01,169.48000000000002,1,169.48000000000002,0,0,12,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2974,14227.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2975,14227.0,2011-04-01,731.25,3,243.75,0,2,46,0.0,5.449999999999999,1659.8700000000001,7,237.12428571428572,0,1,78,0.0,2.95,88,0
2976,14227.0,2011-06-01,2391.1200000000003,10,239.11200000000002,0,3,104,0.0,8.399999999999999,-2.1,1,-2.1,0,1,1,0.0,2.1,99,0
2977,14227.0,2011-08-01,2389.0200000000004,11,217.1836363636364,0,4,104,0.0,10.5,632.38,2,316.19,0,0,26,0.0,0.0,199,0
2978,14227.0,2011-10-01,3021.399999999999,13,232.41538461538454,0,4,118,0.0,10.5,294.31000000000006,2,147.15500000000003,0,1,17,0.0,24.75,258,1
2979,14227.0,2011-12-01,3315.71,15,221.04733333333334,0,5,118,0.0,35.25,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2980,14257.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,620.1399999999999,1,620.1399999999999,0,0,39,0.0,0.0,0,1
2981,14257.0,2011-02-01,620.1399999999999,1,620.1399999999999,0,0,39,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2982,14257.0,2011-08-01,1336.9199999999994,3,445.6399999999998,0,0,56,0.0,0.0,1388.9199999999998,1,1388.9199999999998,0,0,37,0.0,0.0,195,0
2983,14257.0,2011-10-01,2725.84,4,681.46,0,0,84,0.0,0.0,361.43,2,180.715,0,1,7,0.0,12.450000000000001,267,1
2984,14257.0,2011-12-01,3087.2700000000004,6,514.5450000000001,0,1,89,0.0,12.450000000000001,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2985,14326.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2986,14326.0,2011-06-01,166.85000000000002,2,83.42500000000001,0,1,8,0.0,17.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2987,14340.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2988,14340.0,2011-06-01,134.7,1,134.7,0,0,6,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2989,14364.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2990,14364.0,2011-06-01,1117.2,2,558.6,0,0,11,0.0,0.0,2249.05,5,449.81000000000006,0,0,47,0.0,0.0,77,0
2991,14364.0,2011-08-01,3366.25,7,480.89285714285717,0,0,56,0.0,0.0,351.1,1,351.1,0,0,8,0.0,0.0,103,1
2992,14364.0,2011-10-01,3717.3499999999995,8,464.66874999999993,0,0,62,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,1
2993,14367.0,2010-12-01,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0
2994,14367.0,2011-04-01,1487.7700000000011,2,743.8850000000006,0,0,88,0.0,0.0,1257.5900000000004,6,209.5983333333334,0,2,76,0.0,83.75000000000001,64,0
2995,14367.0,2011-06-01,2745.36,8,343.17,0,2,134,0.0,83.75000000000001,2619.340000000002,4,654.8350000000005,0,0,113,0.0,0.0,139,0
2996,14367.0,2011-08-01,5364.700000000004,12,447.0583333333337,0,2,209,0.0,83.75000000000001,1491.54,3,497.18,0,1,86,0.0,9.950000000000001,201,0
